Регион,Год,Индекс_физического_объема,Экспорт,Импорт,Прибыль_от_продаж,Фондоотдача,ВРП
Республика Северная Осетия-Алания,2012,108.609090909091,64121.58394,40629.23012,28832874.0,1.3973627812917,97448.8
Республика Северная Осетия-Алания,2013,127.4,59185.42876,41388.83353,29984204.0,1.50885681772717,118637.5
Республика Северная Осетия-Алания,2014,119.6,48842.954,48129.929,32450183.0,1.56156959306067,125960.5
Республика Северная Осетия-Алания,2015,75.6,40028.98905,48293.93563,32711828.0,2.52210499242785,126051.2
Республика Северная Осетия-Алания,2016,101.6,45231.1626,58979.39093,42612356.0,3.17098497682746,148810.1
Республика Северная Осетия-Алания,2017,100.0,33759.22638,64300.21105,30565798.0,2.34623365837933,152526.4
Республика Северная Осетия-Алания,2018,102.4,48558.07883,96556.6003,32869967.0,2.79640863974717,161092.7
Республика Северная Осетия-Алания,2019,98.3,39415.3765,91040.33658,32201558.0,2.48481293646346,173235.4
Республика Татарстан,2002,103.109090909091,300482.797,3259175.943,385796557.0,1.47798670389264,250596.0
Республика Татарстан,2003,103.109090909091,384306.341,3622407.684,442387613.0,1.58581537629944,305086.1
Республика Татарстан,2004,103.109090909091,415133.156,4843535.939,564207994.0,1.80179869716955,391116.0
Республика Татарстан,2005,121.4,558121.489,8783733.199,736337968.0,2.03393144943042,482759.2
Республика Татарстан,2006,99.2,852817.888,9713822.198,921690142.0,2.36543318136509,605911.5
Республика Татарстан,2007,112.3,1515083.898,12450747.536,1230631909.0,3.30753025011148,757401.4
Республика Татарстан,2008,104.0,2524383.771,17280847.11149,1553094605.0,3.27805278106429,926056.7
Республика Татарстан,2009,103.109090909091,1567121.409,11002369.938,1543788795.0,2.77232151679827,885064.0
Республика Татарстан,2010,103.109090909091,2311319.02865,14665791.00667,1857300454.0,3.10385666095179,1001622.8
Республика Татарстан,2011,103.109090909091,2915989.69351,18508090.51531,2297259109.0,3.31811039865066,1305947.0
Республика Татарстан,2012,103.109090909091,3373216.13041,17719994.19935,2638424113.0,3.16270281568279,1437001.0
Республика Татарстан,2013,105.5,4733810.76894,19369618.51348,2722524118.0,2.97077313413291,1551472.1
Республика Татарстан,2014,100.0,4209271.652,18107993.126,2867214253.0,2.82759601212473,1661413.8
Республика Татарстан,2015,100.0,2584362.00665,11411229.22515,3113533357.0,2.80222798205186,1867258.7
Республика Татарстан,2016,100.0,2689012.04555,9319474.33648,3369747352.0,2.86288250545829,2058139.9
Республика Татарстан,2017,99.0,3877406.94278,13108013.31994,3613141074.0,2.82206433498814,2264655.8
Республика Татарстан,2018,96.5,3855053.82857,15486543.64811,4236650907.0,3.03204853354567,2622773.9
Республика Татарстан,2019,96.3,3162485.5634,13506539.81725,4281941790.0,2.87257346414528,2795850.6
Республика Тыва,2002,99.4909090909091,7760.24,1545.492,2425366.0,0.492494779617827,6847.4
Республика Тыва,2003,99.4909090909091,2744.069,4511.582,2472485.0,0.493682690762325,8121.2
Республика Тыва,2004,99.4909090909091,3711.51,2512.497,2998573.0,0.610351592516052,9838.5
Республика Тыва,2005,95.6,4198.332,3005.327,3363994.0,1.1600093824319,11662.5
Республика Тыва,2006,136.6,15233.537,1643.412,4002103.0,1.96998065395023,15146.8
Республика Тыва,2007,96.6,19579.805,789.276,4702683.0,2.84220056951257,19384.2
Республика Тыва,2008,117.0,6680.163,806.638,6011673.0,1.73708045455604,23870.5
Республика Тыва,2009,99.4909090909091,3290.72519,7444.058,6804417.0,1.88574065573779,26921.9
Республика Тыва,2010,99.4909090909091,5714.95523,2975.89063,9078029.0,3.53144678053729,30772.8
Республика Тыва,2011,99.4909090909091,4700.32308,2120.4746,9967273.0,2.86204251979522,33398.9
Республика Тыва,2012,99.4909090909091,13253.40985,2318.83257,10814915.0,2.44651234882622,37369.1
Республика Тыва,2013,101.6,6646.81663,5615.10310213483,12759940.0,1.82052446872017,41298.7
Республика Тыва,2014,113.1,10605.804,446.08,14316007.0,1.18553138035357,45947.9
Республика Тыва,2015,66.8,2837.88779,19838.6884,18526874.0,1.23692061946825,47289.6
Республика Тыва,2016,64.5,4054.03398,53737.70289,24277925.0,1.64595234768406,58001.1
Республика Тыва,2017,83.0,10627.1232,41595.38154,33244762.0,1.83908940624542,65038.9
Республика Тыва,2018,97.6,13079.27081,127948.18484,38346830.0,1.91865142584007,73681.6
Республика Тыва,2019,122.0,16285.60789,92419.86478,34074586.0,1.61838158822961,79211.5
Республика Хакасия,2002,98.4454545454546,160866.955,345175.37,21503990.0,0.772595587558379,25423.3
Республика Хакасия,2003,98.4454545454546,195549.94,465753.905,26904572.0,1.01835485837917,28969.2
Республика Хакасия,2004,98.4454545454546,230007.769,758413.528,33806437.0,1.1468797899488,33102.9
Республика Хакасия,2005,153.7,310748.195,733188.848,47525718.0,1.61715537446125,41727.5
Республика Хакасия,2006,169.7,432833.63,1309874.752,65661582.0,2.48649518544783,53689.3
Республика Хакасия,2007,72.4,594810.706,2281915.708,75760767.0,1.72633794148823,63722.0
Республика Хакасия,2008,47.1,745799.512,2522690.644,78404772.0,1.96357190979414,72308.8
Республика Хакасия,2009,98.4454545454546,417785.8,1812447.758,77443707.0,2.1219364013653,81019.9
Республика Хакасия,2010,98.4454545454546,557568.59535,2234443.52863,91471294.0,2.30714950532104,96039.8
Республика Хакасия,2011,98.4454545454546,653554.22538,2420361.66382,104485576.0,2.58305210532946,113088.1
Республика Хакасия,2012,98.4454545454546,812535.74548,2538693.57038,117278409.0,2.72056771375559,130638.5
Республика Хакасия,2013,75.1,554989.82901,2399886.9731,120357306.0,2.70857784199684,141850.5
Республика Хакасия,2014,113.0,328576.628,1883069.017,134497354.0,2.8185814046066,158372.8
Республика Хакасия,2015,68.7,295894.97768,1598126.30122,155449896.0,4.32171216495278,170413.1
Республика Хакасия,2016,79.1,249950.24932,1418891.77491,155983084.0,4.22209979680463,207742.6
Республика Хакасия,2017,77.0,303978.54801,1826356.2402,169152364.0,4.2933925608726,218148.4
Республика Хакасия,2018,133.1,369345.71673,2213740.5432,189830059.0,4.20203398080265,242341.1
Республика Хакасия,2019,94.0,342636.34354,1820674.93426,187979911.0,3.95458961643455,256250.8
Ростовская область,2002,104.990909090909,683913.049,1012841.332,193920540.0,1.06932701159574,140773.3
Ростовская область,2003,104.990909090909,917270.478,1306501.955,231731115.0,1.31305233951865,171849.0
Ростовская область,2004,104.990909090909,1623442.412,1564303.214,299740232.0,1.47011623869738,221167.4
Ростовская область,2005,105.3,1546878.94242,1732955.78,384987908.0,1.74976261463253,263051.5
Ростовская область,2006,141.3,2385236.911,1826843.564,466862054.0,1.94032145494666,340012.5
Ростовская область,2007,114.3,4518235.69473,3012710.26626,629071852.0,2.40497757930196,450434.7
Ростовская область,2008,108.6,5852001.081,3782956.063,792595891.0,2.65079138756371,576125.7
Ростовская область,2009,104.990909090909,3017850.34938,2454291.306,738141645.0,2.14900850280656,555917.1
Ростовская область,2010,104.990909090909,4155173.53293,3242246.0086,862614905.0,2.30398901609773,659667.4
Ростовская область,2011,104.990909090909,5196293.4174,5084740.58392,1099094859.0,2.32225161572321,765967.2
Ростовская область,2012,104.990909090909,4861149.50218,5319501.52616,1246290230.0,2.3494010828078,843560.3
Ростовская область,2013,114.0,4313820.1872,5392067.37563,1351283810.0,2.15814165551591,917689.1
Ростовская область,2014,101.4,3406776.869,4733187.426,1388632594.0,1.92402041037826,1007758.8
Ростовская область,2015,98.1,2122412.31699,4812144.17606,1537608950.0,4.56238373954944,1189144.0
Ростовская область,2016,87.8,2187042.42745,5545727.02499,1791480659.0,4.95451644815461,1375107.4
Ростовская область,2017,106.0,2899563.7991,6753716.18433,1779572486.0,4.67750246067957,1441723.3
Ростовская область,2018,76.4,3054292.98493,9062584.93749,1969715780.0,4.71292638153296,1548222.9
Ростовская область,2019,101.7,2821707.8997,8182703.39695,1874262341.0,4.29879281385401,1637748.1
Рязанская область,2002,97.5272727272727,166139.821,520898.267,79252800.0,2.09311807744441,45797.5
Рязанская область,2003,97.5272727272727,277547.699,640690.079,95176583.0,2.36883811371353,59607.2
Рязанская область,2004,97.5272727272727,163079.817,270997.058,107236652.0,2.49272166331304,69996.0
Рязанская область,2005,89.7,126306.824,204013.452,131244083.0,2.9573283989537,84382.7
Рязанская область,2006,99.8,121704.648,205534.08,161408459.0,3.61506714032549,105491.9
Рязанская область,2007,97.6,483445.43246,277116.983,164136270.0,3.7872158845601,121305.2
Рязанская область,2008,130.6,715299.613,277507.092,184213358.0,3.8219504646418,150151.2
Рязанская область,2009,97.5272727272727,323457.49324,191755.652,182141933.0,3.17733232692398,153634.1
Рязанская область,2010,97.5272727272727,433552.80617,258323.35483,220784266.0,3.50521999597503,179127.9
Рязанская область,2011,97.5272727272727,486240.04364,292621.52374,255440687.0,3.46491288916807,214142.6
Рязанская область,2012,97.5272727272727,549182.23681,274284.6409,302421010.0,3.59567346731692,253881.6
Рязанская область,2013,102.5,644185.46693,296714.77895,327260797.0,3.40611239348946,279286.5
Рязанская область,2014,74.7,704383.861,378032.445,351115735.0,3.13836782686165,295611.7
Рязанская область,2015,79.3,513638.41357,358541.32216,390115582.0,3.22444187014904,323131.8
Рязанская область,2016,87.1,535625.51537,399645.69898,396577263.0,3.17409358580536,366211.3
Рязанская область,2017,122.0,637408.71598,996470.31729,417509604.0,3.46914538963387,395276.9
Рязанская область,2018,86.7,705241.37401,486732.58236,484087728.0,3.70358741595748,416183.2
Рязанская область,2019,102.8,671430.88092,1308590.92818,518595399.0,3.71645785990513,436043.2
Самарская область,2002,101.609090909091,801822.361,3514989.863,377335829.0,1.53574508755543,206320.2
Самарская область,2003,101.609090909091,858676.45,5043708.4,445992086.0,1.87422184898673,256554.6
Самарская область,2004,101.609090909091,971721.133,5682724.444,578398493.0,2.8171165633732,327118.5
Самарская область,2005,100.5,1014578.869,2773924.946,679313838.0,2.48054825362309,401812.2
Самарская область,2006,115.5,1008272.175,5255453.634,835386308.0,2.81715866077093,487713.5
Самарская область,2007,128.7,1596348.40547,6832884.018,983831500.0,3.05161885753778,584968.6
Самарская область,2008,92.0,1887119.578,9451315.345,1138028857.0,3.17746877360486,699295.6
Самарская область,2009,101.609090909091,1132227.621,5103933.048,901264780.0,2.13457652623105,583999.9
Самарская область,2010,101.609090909091,1668189.8314,7521068.64784,1156116777.0,2.6147537979774,695651.2
Самарская область,2011,101.609090909091,2246303.83592,8349536.09068,1421672585.0,2.97564506796637,834149.3
Самарская область,2012,101.609090909091,2413306.71288,5716643.37286,1597447758.0,3.32133681199387,937434.5
Самарская область,2013,112.3,3172934.784,7582825.1129,1736680334.0,3.60341459606135,1048545.8
Самарская область,2014,106.8,3578688.634,10022600.155,1934346326.0,3.29730765824934,1149147.8
Самарская область,2015,87.1,2452891.35738,6739519.987,1829022665.0,2.86063032531685,1264910.3
Самарская область,2016,78.3,1884716.32528,3827642.33139,1866318836.0,2.93332116643702,1364822.2
Самарская область,2017,96.0,2267311.01344,4262756.7415,2017254179.0,2.90342635229024,1449005.7
Самарская область,2018,97.1,2448525.43165,5058501.2042,2276930380.0,2.94634549297958,1625558.7
Самарская область,2019,103.4,2410266.10073,4645178.44824,2333452529.0,2.8978092505401,1687924.3
Саратовская область,2002,104.381818181818,177985.495,745359.966,143266650.0,1.04924238153191,97326.4
Саратовская область,2003,104.381818181818,189083.787,1135987.703,146041366.0,1.11508041230011,119909.0
Саратовская область,2004,104.381818181818,295942.216,1397214.527,165027489.0,1.40414378390468,151636.9
Саратовская область,2005,127.4,302265.88744,339695.483,208991670.0,1.27412423748126,170930.5
Саратовская область,2006,101.0,420394.62902,931088.079,255620790.0,1.81289979813483,204291.2
Саратовская область,2007,102.4,469139.493,1354711.161,352494342.0,2.30515630728769,252867.2
Саратовская область,2008,118.3,693750.55,2248830.578,416801796.0,2.70017807343831,321747.2
Саратовская область,2009,104.381818181818,443179.73,1357918.926,383763731.0,2.21399232379826,326370.4
Саратовская область,2010,104.381818181818,630140.03585,1841956.83588,440620720.0,2.13158282283337,376169.4
Саратовская область,2011,104.381818181818,730162.65147,1743797.46673,524866343.0,2.29018021717828,431028.0
Саратовская область,2012,104.381818181818,693235.59871,3206232.86319,570531833.0,2.37767266576798,478275.8
Саратовская область,2013,101.2,663662.10466,2229998.72227,580864133.0,2.1621567428732,526178.9
Саратовская область,2014,104.2,723492.787,1382735.167,646063407.0,2.29113739457873,566646.1
Саратовская область,2015,90.0,522213.18923,1377668.73647,643358918.0,2.9940595335658,625176.9
Саратовская область,2016,97.9,475248.86328,1138000.90383,680576630.0,3.18038592347565,700848.6
Саратовская область,2017,101.0,601722.17053,1305920.76917,692064817.0,3.3374585636598,728946.4
Саратовская область,2018,100.7,637118.66807,1594569.81988,727085213.0,3.28016622530812,773838.6
Саратовская область,2019,104.1,670135.75836,1277184.89327,659874541.0,2.8837266937487,811772.2
Сахалинская область,2002,98.5181818181818,233425.407,642415.22,36839937.0,0.63749618365326,47139.8
Сахалинская область,2003,98.5181818181818,360925.679,626663.682,48207266.0,0.841795867664555,63139.2
Сахалинская область,2004,98.5181818181818,759795.818,707399.68,57103064.0,1.05137124586659,91729.6
Сахалинская область,2005,101.1,2461008.405,1346638.913,66123272.0,1.22763038928301,121014.1
Сахалинская область,2006,95.6,1985881.109,924433.884,71496667.0,1.33319991253581,166105.4
Сахалинская область,2007,84.0,1763749.358,7037945.483,138674745.0,1.429586200795,286273.0
Сахалинская область,2008,93.3,987454.555,8582482.719,176453627.0,1.63029623897918,333581.6
Сахалинская область,2009,98.5181818181818,937022.26595,7632837.242,286016711.0,0.425057750864311,392380.1
Сахалинская область,2010,98.5181818181818,938446.49873,12010713.66292,384560655.0,0.581718778250109,487659.5
Сахалинская область,2011,98.5181818181818,1143688.23379,16025298.56439,508048535.0,0.794217882753881,600247.9
Сахалинская область,2012,98.5181818181818,1358644.05328,16395658.73276,560128072.0,0.898549926469139,641886.4
Сахалинская область,2013,97.5,1164999.43069,16269805.90908,482277994.0,0.759204614801032,671743.6
Сахалинская область,2014,116.3,1305784.667,16696565.666,681925508.0,0.899220729046323,799165.4
Сахалинская область,2015,99.8,1092904.14079,11583321.38774,744530737.0,0.663923836132786,837495.2
Сахалинская область,2016,81.2,1705054.93524,8998716.04679,722672713.0,0.615259124935866,762510.3
Сахалинская область,2017,117.0,1391425.75239,10574693.11303,739618083.0,0.709492655987805,784503.4
Сахалинская область,2018,99.7,690615.11978,15272714.8015,938184436.0,0.835517697367923,1233164.7
Сахалинская область,2019,98.2,947666.65467,15188240.68569,836298097.0,0.766308141439158,1173894.8
Свердловская область,2002,104.445454545454,771032.899,3082162.177,407673547.0,1.64439772027591,234866.4
Свердловская область,2003,104.445454545454,895250.874,3303547.642,500219105.0,2.02416923906031,284576.3
Свердловская область,2004,104.445454545454,1314739.88,4630532.515,665467741.0,1.685632063936,364368.8
Свердловская область,2005,110.2,1412359.5285,5134087.80988,895240622.0,2.07006181944097,475575.5
Свердловская область,2006,132.2,1808723.34226,6100134.752,1183867972.0,2.54069362584,653908.3
Свердловская область,2007,119.5,2902609.584,7456582.983,1515707054.0,2.83248812173643,820792.5
Свердловская область,2008,105.8,4453416.82728,8044598.126,1682811224.0,2.70701780816556,923550.8
Свердловская область,2009,104.445454545454,2819157.2594,4678039.4462,1385072045.0,1.93869266192766,825267.4
Свердловская область,2010,104.445454545454,3493551.28227,6207672.90524,1827379056.0,2.37903755873814,1046600.1
Свердловская область,2011,104.445454545454,3951796.38376,6549868.11813,2199252631.0,2.62010844222443,1291019.1
Свердловская область,2012,104.445454545454,3419800.58669,6442678.04092,2427174325.0,2.69430715386328,1484879.0
Свердловская область,2013,96.5,3284239.58486,5769810.84116,2523293181.0,3.16602940565916,1568655.2
Свердловская область,2014,102.9,3709403.986,8527491.144,2764031768.0,3.30539997429868,1659783.9
Свердловская область,2015,85.3,3063129.91825,7330743.5506,2890301317.0,3.29076316882392,1822835.0
Свердловская область,2016,91.1,2550205.0814,7119594.79494,3036653883.0,3.3523821800229,2109619.1
Свердловская область,2017,96.0,3723099.0817,6925843.69771,3376429515.0,3.55903608469335,2259526.0
Свердловская область,2018,99.3,4519104.87297,8566688.98395,3785687160.0,3.64939257224892,2423689.4
Свердловская область,2019,110.1,5013511.49045,7878392.95048,3899544041.0,3.63073711354189,2529549.3
Северо-Западный федеральный округ,2002,99.7363636363636,8418241.067,8882793.397,1231981639.0,1.3413518336423,886843.2
Северо-Западный федеральный округ,2003,99.7363636363636,10175314.06898,11592649.139,1511237379.0,1.68507264096205,1091026.5
Северо-Западный федеральный округ,2004,99.7363636363636,13542231.02233,16021720.0278,1977666369.0,1.88727368449147,1474882.0
Северо-Западный федеральный округ,2005,110.8,18708040.09159,15161208.69224,2526373898.0,2.22804143885719,1799780.2
Северо-Западный федеральный округ,2006,116.5,24326382.35554,24110719.60674,3583257664.0,2.86717806166133,2198608.0
Северо-Западный федеральный округ,2007,109.3,36385355.23452,35856133.14506,4810276909.0,3.25639230435984,2770190.2
Северо-Западный федеральный округ,2008,101.2,46046626.62704,48439167.31007,5974844094.0,3.56187792459852,3388222.1
Северо-Западный федеральный округ,2009,99.7363636363636,28870090.67445,31423484.754,5900526041.0,2.95174557486581,3415870.7
Северо-Западный федеральный округ,2010,99.7363636363636,39962734.75686,33588124.77354,7023007987.0,3.17685366399885,3943053.7
Северо-Западный федеральный округ,2011,99.7363636363636,53866171.32102,41678155.43381,8895823357.0,3.52228361472826,4785458.7
Северо-Западный федеральный округ,2012,99.7363636363636,56244912.71175,48703356.92658,9946861733.0,3.50180020905346,5247508.5
Северо-Западный федеральный округ,2013,77.1,54754672.74959,46198215.19604,11298078183.0,3.25859604981998,5553389.2
Северо-Западный федеральный округ,2014,92.4,54524374.398,55812428.832,12320578437.0,3.10405052799279,5945311.3
Северо-Западный федеральный округ,2015,90.9,34055036.83816,39723270.75202,14613217237.0,3.47969376949919,7204794.8
Северо-Западный федеральный округ,2016,108.3,32164995.34362,31892076.54155,15874728277.0,3.4292432114947,8399737.4
Северо-Западный федеральный округ,2017,105.0,36073197.57561,41372262.04834,17496219202.0,3.40064716277791,8814880.8
Северо-Западный федеральный округ,2018,104.4,37573660.08775,50869613.88085,20440351238.0,3.76556084458017,9865793.3
Северо-Западный федеральный округ,2019,81.2,37741520.4755,50542329.15914,21074319969.0,3.62579423874517,10522568.9
Сибирский федеральный округ,2002,103.136363636364,2313243.403,10908213.061,1240051826.0,1.03726347299339,909296.4
Сибирский федеральный округ,2003,103.136363636364,2369554.9,13213992.35,1514339121.0,1.3291063970308,1104197.5
Сибирский федеральный округ,2004,103.136363636364,3305226.791,19581280.067,2024922669.0,1.74392464443375,1506602.2
Сибирский федеральный округ,2005,115.1,3809063.963,22110438.43029,2549444796.0,2.03227630364425,1806739.4
Сибирский федеральный округ,2006,114.3,4769291.348,24022472.066,2678340617.0,2.09084873067463,2260554.7
Сибирский федеральный округ,2007,122.3,6884113.48796,29042916.27955,3492952000.0,2.40484808771763,2772400.7
Сибирский федеральный округ,2008,105.1,9370080.496,28659197.95302,3994170459.0,2.44247958676312,3177169.3
Сибирский федеральный округ,2009,103.136363636364,5690835.28579,23944919.79341,3904295301.0,1.96908933858338,3121312.5
Сибирский федеральный округ,2010,103.136363636364,7295233.28992,36233823.61809,4994006377.0,2.14790080360968,3831126.3
Сибирский федеральный округ,2011,103.136363636364,8610242.08503,39151271.32532,5981220323.0,2.33760632056536,4445440.7
Сибирский федеральный округ,2012,103.136363636364,8811421.26209,33224147.0549,6754361574.0,2.38450641030095,4798101.9
Сибирский федеральный округ,2013,90.5,7086862.3015,33222679.36143,7033655627.0,2.31269901119783,5134467.9
Сибирский федеральный округ,2014,96.3,8082562.906,34933162.735,7729789604.0,2.38409276124372,5712688.7
Сибирский федеральный округ,2015,83.3,6873374.42252,30198235.10997,8230418734.0,2.61402078349459,6371103.1
Сибирский федеральный округ,2016,95.8,5705393.51493,25685569.29995,8457804896.0,2.61441191169888,6975354.3
Сибирский федеральный округ,2017,100.0,7562990.40978,32369934.92793,9503952084.0,2.38818666229046,7653768.9
Сибирский федеральный округ,2018,105.5,9750194.5868,38846761.20072,11038700008.0,2.52972852857443,8701658.8
Сибирский федеральный округ,2019,106.3,8757583.74839,37131296.19223,11306451640.0,2.5470033233563,9178539.8
Смоленская область,2002,104.490909090909,173712.895,401476.689,51107011.0,1.23822600906551,42166.1
Смоленская область,2003,104.490909090909,173584.602,473365.194,59275261.0,1.38379759214756,49085.7
Смоленская область,2004,104.490909090909,187051.935,445628.776,70417713.0,1.29488302339058,56113.9
Смоленская область,2005,114.7,260729.843,330318.542,89117945.0,1.61368442407047,65525.6
Смоленская область,2006,88.6,461149.355,246800.336,105061761.0,1.83012366038481,79043.4
Смоленская область,2007,119.8,579618.274,318252.581,135436295.0,2.39676813235346,95703.4
Смоленская область,2008,126.8,710224.383,371577.157,165830422.0,2.66938987921955,121601.3
Смоленская область,2009,104.490909090909,401600.143,310551.426,144266208.0,2.13120448040075,125348.9
Смоленская область,2010,104.490909090909,481046.49662,415197.86655,171649890.0,2.6194817506103,154681.1
Смоленская область,2011,104.490909090909,615746.31046,717017.41733,220730172.0,3.59582966956053,180811.5
Смоленская область,2012,104.490909090909,671057.28921,809767.93974,242170172.0,2.76615783611874,201817.0
Смоленская область,2013,94.9,735124.45799,747047.40591,253569208.0,2.81485200086764,225887.1
Смоленская область,2014,100.8,1883310.465,1205093.634,278410853.0,4.67210814429757,234710.1
Смоленская область,2015,98.2,1499476.97549,892456.73486,288191308.0,5.98338673058438,256706.8
Смоленская область,2016,100.1,1493782.2492,951173.42679,285229053.0,5.91316965342541,283725.5
Смоленская область,2017,97.0,1764194.05149,1095702.49188,295533925.0,4.42647926158176,313615.8
Смоленская область,2018,117.7,1917350.5237,1242105.73841,330329617.0,4.6566967703624,335059.9
Смоленская область,2019,90.8,1865096.94593,1009687.148,329746529.0,4.47921846853217,348061.5
Ставропольский край,2002,103.381818181818,143538.993,243561.997,99705014.0,1.4350769773523,80534.5
Ставропольский край,2003,103.381818181818,196449.907,325317.298,120999783.0,1.82642229528554,101382.6
Ставропольский край,2004,103.381818181818,139439.637,415361.515,150018000.0,2.51150698167113,122235.4
Ставропольский край,2005,105.8,162702.254,628474.298,185397615.0,3.1870878057235,146569.3
Ставропольский край,2006,118.4,208150.497,645982.8564,230090148.0,3.38407216525332,181675.1
Ставропольский край,2007,114.4,335618.985,908977.374,312100400.0,4.36881559541399,222239.6
Ставропольский край,2008,110.2,486714.45052,1159294.6,371370140.0,4.32380789919857,274992.0
Ставропольский край,2009,103.381818181818,411087.8982,901290.385,389153732.0,4.36039502770995,277251.0
Ставропольский край,2010,103.381818181818,684764.30183,750599.80449,451407528.0,4.64865462922689,330790.8
Ставропольский край,2011,103.381818181818,697928.06373,1073898.44927,547134851.0,4.60099732720366,396791.6
Ставропольский край,2012,103.381818181818,694734.54943,1030415.50475,603106986.0,3.44079610914938,431753.4
Ставропольский край,2013,101.5,634474.11964,970576.47654,659949198.0,3.4162515302202,480905.3
Ставропольский край,2014,103.3,884512.513,1127025.288,717670678.0,3.38941952503946,540796.8
Ставропольский край,2015,80.0,518396.30351,964584.54207,784728679.0,3.06420609916278,621198.3
Ставропольский край,2016,82.2,532589.12921,832019.42136,846348513.0,2.4779772512448,712594.5
Ставропольский край,2017,112.0,655844.60582,1000631.83029,803643036.0,2.26124767459757,735609.5
Ставропольский край,2018,102.4,643401.68708,1074268.67026,883844204.0,2.28937751651012,784045.7
Ставропольский край,2019,107.0,606297.71269,1195368.07996,805109370.0,2.02149342410783,827044.4
Тамбовская область,2002,106.936363636364,74301.523,48411.023,33486834.0,1.07263982817816,38897.8
Тамбовская область,2003,106.936363636364,97195.51,57068.507,35411837.0,1.24981274362081,46877.7
Тамбовская область,2004,106.936363636364,89160.464,54066.978,42539631.0,1.64509574797197,56775.0
Тамбовская область,2005,116.3,43737.185,42335.41,48175384.0,2.03208553449173,63614.8
Тамбовская область,2006,118.9,120922.684,46190.984,65079557.0,2.13503754339985,79766.2
Тамбовская область,2007,127.4,146547.483,82397.6,88327356.0,3.98462032214133,106039.6
Тамбовская область,2008,115.4,189158.457,64605.736,97939063.0,4.9290283348955,120836.0
Тамбовская область,2009,106.936363636364,130312.903,42911.674,107446963.0,4.59349113396133,136323.9
Тамбовская область,2010,106.936363636364,334023.57534,36504.15977,124276991.0,4.4833639038949,143902.4
Тамбовская область,2011,106.936363636364,467836.8351,63365.37209,152395643.0,4.37278502561021,173283.1
Тамбовская область,2012,106.936363636364,276873.11117,65799.02688,172327574.0,3.62465648835421,203331.5
Тамбовская область,2013,113.5,312777.18012,60798.26921,197597885.0,3.29720785038486,236335.9
Тамбовская область,2014,110.1,372916.257,101213.563,239795389.0,3.57624045095439,285656.5
Тамбовская область,2015,100.1,209323.96798,96344.02996,305194096.0,4.20626752764049,317213.7
Тамбовская область,2016,85.4,154260.60354,122229.01934,287367342.0,3.61600115502713,320623.4
Тамбовская область,2017,103.0,213866.55592,173827.04056,249481738.0,2.65985841119816,320572.4
Тамбовская область,2018,79.2,183368.61153,239525.26595,298526856.0,2.91213214002348,352202.6
Тамбовская область,2019,107.0,238889.54676,221185.95604,326854210.0,2.91300972855542,354301.8
Тверская область,2002,94.8090909090909,119418.458,120480.882,67128969.0,1.56600923382262,55732.6
Тверская область,2003,94.8090909090909,153768.808,127086.934,81272763.0,1.9703518030813,68805.3
Тверская область,2004,94.8090909090909,174052.797,114177.216,94657830.0,2.36796654142253,88081.5
Тверская область,2005,66.3,136206.466,118687.126,123013994.0,3.4374100723944,96897.4
Тверская область,2006,84.5,177855.075,189252.545,146869312.0,4.30582439088812,127363.8
Тверская область,2007,120.6,368517.731,203406.89896,194445829.0,6.17595481877203,156034.6
Тверская область,2008,112.3,428370.87778,299455.667,234154044.0,6.97720388204096,192283.0
Тверская область,2009,94.8090909090909,396744.798,216622.8114,229687779.0,5.82697532739423,197687.0
Тверская область,2010,94.8090909090909,777899.30098,233305.28303,250722754.0,4.40857152215901,219004.9
Тверская область,2011,94.8090909090909,595655.48667,158111.23626,289281641.0,4.53182840187986,255073.0
Тверская область,2012,94.8090909090909,829117.50727,204914.68898,329705586.0,4.57919357365257,268063.9
Тверская область,2013,94.4,1003131.37315,163781.53282,325513114.0,3.72848956032149,298669.2
Тверская область,2014,90.4,1004993.887,344747.294,338606580.0,3.71091349144415,316613.2
Тверская область,2015,82.0,463971.08673,240597.58924,319751034.0,3.56284319651656,329616.0
Тверская область,2016,113.5,425418.99423,201144.91447,343866327.0,3.81757336843307,397438.9
Тверская область,2017,107.0,505277.96066,238906.26342,364694635.0,3.59976524842466,420671.5
Тверская область,2018,94.5,602763.49425,299535.80847,418728879.0,3.90390251596003,471065.5
Тверская область,2019,77.4,564909.39604,347960.23728,438535894.0,4.15796835772453,485166.6
Томская область,2002,98.7,40904.759,597947.752,86130309.0,1.39705331256655,75547.0
Томская область,2003,98.7,79893.836,568400.604,106757773.0,1.57713482792001,97084.3
Томская область,2004,98.7,56406.621,763501.709,146933646.0,1.75297517711102,132439.3
Томская область,2005,64.8,40314.529,1540530.688,188241977.0,2.41465269493699,159578.5
Томская область,2006,157.3,100696.814,684361.069,222426413.0,2.66104922111402,188800.7
Томская область,2007,140.7,136087.092,332855.399,265650541.0,2.70917955559508,214487.0
Томская область,2008,90.4,183976.851,225430.667,297480770.0,2.79945629068149,248906.2
Томская область,2009,98.7,154105.921,304380.848,290717494.0,2.24803559240787,245808.3
Томская область,2010,98.7,204992.11123,304004.99694,355197777.0,2.48335235481537,284676.7
Томская область,2011,98.7,124049.31103,462463.33579,439191961.0,2.75345759214894,333885.7
Томская область,2012,98.7,147338.87924,492898.59352,525917387.0,2.61679242183693,371472.9
